# V, V_err
-5.252673614989741280e-01 2.838745568104970559e-04
-5.250635514448882546e-01 2.882309426365438506e-04
-5.256240290936247117e-01 2.627391445566112623e-04
-5.256240290936247117e-01 2.724411410757592586e-04
-5.256240290936249338e-01 2.724411410757592586e-04
-5.254711715530601124e-01 2.483641059969503078e-04
-5.252673614989740170e-01 2.745768503279805628e-04
-5.251654564719312468e-01 2.862424959612389032e-04
-5.254202190395386163e-01 2.795895857763418843e-04
-5.250125989313666475e-01 2.799607636175457112e-04
-5.251654564719310248e-01 2.473165935007842460e-04
-5.250635514448880325e-01 2.882309426365439590e-04
-5.253183140124956241e-01 3.003606374628561056e-04
-5.252673614989740170e-01 2.549662962028322521e-04
-5.253692665260173422e-01 2.902057650912219077e-04
-5.254202190395386163e-01 2.701444413758397880e-04
-5.256749816071462078e-01 3.063936947968417699e-04
-5.253692665260172312e-01 2.717255077381172884e-04
-5.254202190395386163e-01 2.701444413758397880e-04
-5.256749816071463188e-01 2.977998974864469353e-04
-5.253183140124956241e-01 2.825453556518836887e-04
-5.251654564719312468e-01 2.862424959612389032e-04
-5.250635514448880325e-01 2.882309426365439048e-04
-5.250125989313665364e-01 2.890853618460147547e-04
-5.253692665260173422e-01 3.075776660110829397e-04
-5.250125989313665364e-01 2.705285787065711306e-04
-5.252164089854525209e-01 2.758503390740306904e-04
-5.248087888772805520e-01 2.732024171418099764e-04
-5.254202190395386163e-01 2.603568741899138701e-04
-5.251654564719312468e-01 3.038410785768831798e-04
-5.254202190395386163e-01 2.701444413758397880e-04
-5.254202190395386163e-01 2.701444413758397880e-04
-5.255730765801033266e-01 2.836915889817492008e-04
-5.252164089854527429e-01 2.940714948850050160e-04
-5.255221240665817195e-01 2.854705230427696480e-04
-5.256749816071463188e-01 2.703845911622416412e-04
-5.256749816071462078e-01 2.703845911622416954e-04
-5.258787916612323032e-01 2.893097896120165775e-04
-5.256240290936249338e-01 2.908759355589692259e-04
-5.251145039584095287e-01 2.485208520560984870e-04
-5.254711715530601124e-01 2.684573777796173707e-04
-5.253692665260172312e-01 2.619970119814646814e-04
-5.251145039584095287e-01 2.686023984318327206e-04
-5.251145039584095287e-01 2.872836281098817540e-04
-5.252673614989743500e-01 3.016113368907077366e-04
-5.251654564719310248e-01 2.951729726151121596e-04
-5.252673614989741280e-01 2.649530703119182436e-04
-5.254202190395386163e-01 2.603568741899138701e-04
-5.254202190395386163e-01 2.795895857763418843e-04
-5.253692665260171202e-01 2.717255077381172884e-04
-5.254202190395386163e-01 2.887259145676195917e-04
-5.257768866341895331e-01 2.847876326865131477e-04
-5.255221240665817195e-01 2.944244160979764399e-04
-5.250125989313666475e-01 2.799607636175457112e-04
-5.254202190395388383e-01 2.887259145676195917e-04
-5.252164089854525209e-01 2.563372291155029733e-04
-5.250125989313666475e-01 2.705285787065710222e-04
-5.253692665260171202e-01 2.717255077381172884e-04
-5.253692665260173422e-01 3.075776660110829939e-04
-5.249106939043234332e-01 2.720597042193659862e-04
-5.254202190395386163e-01 2.603568741899138701e-04
-5.253692665260173422e-01 2.811175356036324621e-04
-5.254711715530601124e-01 2.779598549298624042e-04
-5.255221240665817195e-01 2.464227068535381512e-04
-5.255730765801033266e-01 2.836915889817492008e-04
-5.255730765801032156e-01 2.743876826511492729e-04
-5.253183140124957351e-01 2.732024171418099764e-04
-5.252164089854525209e-01 2.662725902133671811e-04
-5.249616464178451514e-01 2.898477072558080961e-04
-5.252673614989740170e-01 2.928772460821736081e-04
-5.250635514448879215e-01 2.790784101732499524e-04
-5.247578363637590559e-01 2.829585345550191563e-04
-5.251654564719311358e-01 2.951729726151121596e-04
-5.253692665260172312e-01 2.717255077381172884e-04
-5.248087888772804410e-01 2.635284490596900018e-04
-5.250635514448880325e-01 2.496153184799823101e-04
-5.253692665260172312e-01 2.811175356036324621e-04
-5.253183140124957351e-01 2.915890863334417819e-04
-5.250635514448882546e-01 2.696153589032101159e-04
-5.253692665260171202e-01 2.990178980604729381e-04
-5.250635514448879215e-01 2.790784101732499524e-04
-5.254202190395388383e-01 2.887259145676195917e-04
-5.253692665260171202e-01 2.902057650912219077e-04
-5.249106939043235442e-01 2.623436017737177761e-04
-5.250635514448879215e-01 2.696153589032101701e-04
-5.249106939043235442e-01 2.993216237843411456e-04
-5.248087888772805520e-01 2.732024171418099764e-04
-5.250635514448880325e-01 2.790784101732499524e-04
-5.250125989313666475e-01 2.705285787065710222e-04
-5.249106939043234332e-01 2.814405797468638401e-04
-5.256240290936247117e-01 2.908759355589692259e-04
-5.254711715530604454e-01 2.779598549298623500e-04
-5.252673614989740170e-01 2.745768503279805628e-04
-5.253692665260171202e-01 2.619970119814646272e-04
-5.251654564719310248e-01 2.770242755171429096e-04
-5.252164089854527429e-01 2.758503390740306904e-04
-5.252164089854525209e-01 2.758503390740306904e-04
-5.250125989313665364e-01 2.705285787065711306e-04
-5.250125989313666475e-01 2.799607636175457112e-04
-5.252673614989740170e-01 2.549662962028322521e-04
-5.249616464178449293e-01 2.713430648916695192e-04
-5.247578363637590559e-01 2.829585345550191563e-04
-5.247068838502373378e-01 2.923004971775401348e-04
-5.253692665260172312e-01 2.902057650912219077e-04
-5.251145039584095287e-01 2.961827142969332112e-04
-5.252673614989743500e-01 2.928772460821736081e-04
-5.254202190395386163e-01 2.795895857763419385e-04
-5.250125989313665364e-01 2.705285787065711306e-04
-5.250635514448882546e-01 2.971016552654537953e-04
-5.251145039584095287e-01 2.872836281098817540e-04
-5.249106939043234332e-01 2.623436017737177219e-04
-5.253183140124957351e-01 2.635284490596900018e-04
-5.251654564719311358e-01 2.674885641620516267e-04
-5.248597413908021592e-01 2.726792681565099732e-04
-5.249106939043234332e-01 2.522535393672109679e-04
