# V, V_err
9.519479105169332822e-01 3.104409160433896017e-03
9.526612457062344497e-01 3.074240076092486264e-03
9.512345753276317817e-01 3.518321789436473258e-03
9.452221787320925772e-01 2.946377281892436500e-03
9.582660221936015743e-01 3.166017157273302157e-03
9.546993462470955150e-01 3.105496135536911680e-03
9.539860110577939034e-01 2.948103802293564144e-03
9.521007680574977705e-01 3.094034483650383045e-03
9.524574356521483542e-01 3.203758562949497908e-03
9.545464887065306936e-01 3.091180277386854167e-03
9.487888546785988586e-01 3.004228640124037824e-03
9.540879160848371177e-01 2.989744834833774501e-03
9.506740976788953246e-01 3.074472301501825211e-03
9.553107764093534682e-01 3.154795965869055911e-03
9.546993462470954039e-01 3.287428374267446253e-03
9.503683825977661259e-01 2.997510863792328135e-03
9.544955361930089754e-01 2.901681897790406393e-03
9.562788741662623382e-01 3.022695327483073367e-03
9.542407736254016060e-01 3.061270942487132225e-03
9.602022177074194254e-01 3.136374509658370561e-03
9.584698322476877808e-01 3.414441946922996442e-03
9.503683825977659039e-01 2.861930613501982665e-03
9.552598238958316390e-01 2.765792359729975832e-03
9.621384132212369433e-01 3.109422798365602068e-03
9.523555306251051400e-01 3.164409533910402840e-03
9.619346031671511810e-01 2.760027628611647077e-03
9.546483937335733527e-01 2.749259952407025632e-03
9.529669607873636483e-01 3.028551569338758850e-03
9.569412568420418985e-01 3.026956705674064673e-03
9.646350863837915846e-01 2.957752814404466298e-03
9.541898211118799988e-01 2.857050600038898210e-03
9.610174579237635850e-01 3.208649330477384657e-03
9.584698322476876697e-01 3.151914414419371233e-03
9.587245948152955943e-01 2.847780605981576826e-03
9.591322149234676742e-01 3.021011436744668738e-03
9.591322149234673411e-01 3.233534184392104164e-03
9.498588574625508318e-01 2.941734443629153914e-03
9.598455501127685086e-01 2.931479260803602962e-03
9.609155528967207038e-01 3.538115536347188114e-03
9.673355696004323212e-01 3.029425815523138690e-03
9.541898211118799988e-01 2.995453158545588902e-03
9.603041227344621955e-01 2.976848003425549595e-03
9.583169747071231814e-01 2.980138425171992463e-03
9.600493601668549370e-01 2.662877022896365485e-03
9.570941143826067199e-01 3.339854671381438898e-03
9.640746087350549054e-01 2.892397868389598621e-03
9.559222065716116434e-01 3.015958427596558862e-03
9.583169747071229594e-01 3.032813279210267842e-03
9.540879160848371177e-01 3.132232985985109082e-03
9.590303098964245709e-01 3.154166365864905126e-03
9.581131646530370860e-01 2.802383611633087798e-03
9.545974412200525228e-01 3.040973044089725127e-03
9.565845892473916479e-01 3.497358407054995070e-03
9.579603071124725977e-01 2.829053142614303823e-03
9.620874607077157803e-01 3.231253184229038178e-03
9.615269830589789901e-01 3.250371023775407153e-03
9.528650557603205451e-01 3.183957298868178749e-03
9.569412568420421206e-01 3.138128865652849760e-03
9.578074495719078874e-01 2.891531573906949877e-03
9.670298545193031226e-01 3.234678094299293146e-03
9.592341199505105553e-01 3.404524030828312044e-03
9.626988908699738445e-01 3.075688031899260176e-03
9.644312763297056001e-01 3.159758411805885757e-03
9.631065109781460354e-01 2.956523713238567996e-03
9.598965026262902267e-01 2.702616611303383914e-03
9.561260166256978499e-01 2.802388243683596146e-03
9.598455501127687306e-01 3.201549603725675937e-03
9.620365081941941732e-01 3.208487503874569990e-03
9.638707986809688100e-01 3.124166153495218541e-03
9.612212679778495694e-01 3.491269795845680125e-03
9.604060277615054098e-01 3.035692430758107994e-03
9.609155528967207038e-01 2.926928100816409122e-03
9.616798405995434784e-01 3.144802178100447078e-03
9.696793852224223631e-01 3.234678094299300952e-03
9.633103210322322418e-01 3.322084344538936331e-03
9.667241394381740349e-01 3.217182213727778819e-03
9.646860388973133027e-01 2.974143213089588782e-03
9.663674718435231181e-01 3.049408964742243537e-03
9.650936590054851605e-01 3.223341542600845992e-03
9.611703154643282954e-01 2.972846659487069897e-03
9.685074774114270646e-01 3.033669181671352563e-03
9.636669886268828256e-01 2.866213623509714613e-03
9.603041227344623065e-01 2.920499226215637813e-03
9.650427064919639975e-01 3.249296558560466151e-03
9.646860388973130807e-01 3.158710657287395421e-03
9.665203293840879395e-01 3.338863432581704038e-03
9.619855556806724550e-01 2.698439535947064032e-03
9.601512651938978182e-01 3.244114965529763112e-03
9.671317595463461148e-01 2.953154234072090639e-03
9.718703433038474726e-01 2.834805720784872897e-03
9.625460333294091342e-01 2.968848667298641750e-03
9.673355696004324322e-01 3.322088251960952053e-03
9.606607903291128903e-01 3.031135009317189287e-03
9.624950808158879711e-01 2.507956006574435862e-03
9.655522316271790695e-01 3.062559730938148837e-03
9.658069941947866610e-01 3.025566945888083503e-03
9.696793852224219190e-01 3.446077867768390646e-03
9.684055723843844055e-01 3.360931456552888105e-03
9.643293713026624969e-01 2.709883457088240691e-03
9.624950808158878601e-01 3.142886342730649533e-03
9.682017623302979770e-01 2.888117732586598964e-03
9.708003405198957214e-01 2.846946330632917251e-03
9.742651114393591216e-01 2.898674119307472711e-03
9.711060556010246980e-01 2.781391260577578857e-03
9.674374746274753134e-01 2.678648798694586216e-03
9.686603349519916639e-01 2.964297953905024700e-03
9.725327259796270329e-01 3.461682420039929702e-03
9.714117706821538967e-01 3.115611839290447372e-03
9.775260723047364264e-01 3.305636351927164311e-03
9.703417678982018124e-01 3.048557481331467221e-03
9.711060556010248090e-01 2.945496014253539026e-03
9.741122538987943003e-01 2.827432977765758498e-03
9.738574913311865977e-01 3.272230557950792009e-03
9.683546198708625763e-01 2.720597042193523361e-03
9.796660778726401508e-01 3.525000795528204865e-03
9.688131924925563743e-01 3.206443740566296448e-03
9.736536812771007243e-01 2.925597311908507969e-03
9.758446393585260559e-01 3.101376159914856403e-03
9.766089270613490525e-01 3.134536348568812969e-03
9.729912986013209419e-01 3.306103616034589132e-03
9.825194186298449317e-01 2.638808981756813297e-03
9.771694047100855096e-01 2.691194846774262305e-03
9.695774801953790378e-01 2.806202454471442079e-03
9.759465443855691591e-01 2.843766548756101065e-03
9.772713097371282798e-01 2.998307574355886605e-03
9.831308487921032180e-01 3.452761278754414020e-03
9.773222622506503310e-01 3.112377056547883936e-03
9.829270387380172336e-01 3.179142873343836738e-03
9.803794130619415403e-01 2.508623601808550232e-03
9.809908432241997156e-01 3.260944942677922696e-03
9.782394074940373718e-01 2.839952510030569182e-03
9.829779912515387297e-01 3.345570905098751990e-03
9.778827398993870101e-01 2.863925616088902355e-03
9.824684661163237687e-01 3.236070308908672259e-03
9.830798962785819439e-01 3.330981358262099460e-03
9.885318152253844692e-01 2.784656254343883565e-03
9.792075052509463529e-01 3.429111730942908075e-03
9.854746644140933709e-01 2.964910956776520713e-03
9.864937146845236260e-01 2.926839400380889990e-03
9.808379856836352273e-01 2.745177494317970358e-03
9.845575191707061080e-01 2.847766931307023526e-03
9.922513487124554610e-01 3.011543559537298211e-03
9.883789576848200920e-01 3.115407680448263432e-03
9.844046616301413977e-01 2.858227104700598094e-03
9.872070498738247935e-01 3.044386033990042605e-03
9.901113431445515145e-01 2.880376730355535628e-03
9.897546755499009308e-01 3.244599091031376368e-03
9.903151531986376099e-01 3.120769702910490898e-03
9.915380135231540715e-01 3.628287666953967320e-03
9.957161196319188612e-01 3.163699787253214293e-03
9.944932593074023996e-01 3.130703379934480449e-03
9.899584856039870262e-01 3.014064056884061156e-03
9.900094381175084113e-01 2.981810571170110009e-03
9.918437286042831591e-01 2.874096654704939163e-03
9.882770526577767667e-01 3.290360888199121876e-03
9.913342034690679760e-01 2.898920408909457219e-03
9.901113431445516255e-01 3.487813996427137180e-03
9.914870610096323533e-01 3.204682226268020743e-03
9.956651671183971430e-01 3.077481201203918944e-03
9.920984911718909727e-01 2.770917427678445955e-03
9.952575470102253963e-01 2.979376068168776773e-03
9.968370749293922195e-01 2.588162001551493063e-03
9.937799241181011212e-01 3.253384820442668888e-03
9.927099213341492590e-01 3.326446074141935043e-03
9.988242229567315666e-01 3.256563245846916255e-03
9.911303934149819916e-01 3.300885355975773094e-03
9.956142146048759800e-01 2.945015612364780024e-03
9.971937425240430253e-01 2.726526082655562032e-03
1.000760418470549418e+00 3.011823718962117116e-03
9.988242229567317887e-01 3.072804111247093729e-03
9.972956475510860175e-01 2.966976718878441225e-03
9.995885106595544523e-01 2.946143771640434735e-03
9.959199296860049566e-01 3.169799234074963026e-03
9.984166028485593758e-01 2.967519180573743951e-03
1.004734714525227890e+00 2.851083395816838423e-03
1.002594708957324166e+00 3.055095035377647286e-03
1.002441851416759455e+00 3.412445453934462997e-03
1.000199940821812516e+00 3.000038823911554443e-03
9.999451782542049250e-01 2.945125803209566826e-03
1.004327094417055921e+00 3.200142370997823178e-03
1.006518052498480920e+00 2.986265049649075316e-03
1.004225189390012929e+00 2.990543614345399660e-03
1.006721862552567126e+00 3.289855877016322795e-03
1.009422345769207752e+00 3.451497842249808511e-03
1.009371393255686034e+00 2.562232648713572234e-03
1.005906622336222744e+00 3.352547618820361265e-03
1.010849016147810531e+00 3.075540312538005763e-03
1.006518052498480920e+00 3.300130226024071932e-03
1.003868521795362234e+00 3.455358144133236116e-03
1.004938524579314096e+00 3.048544707269854048e-03
1.007588055282432782e+00 2.879605993449318394e-03
1.013702356905015645e+00 2.599077676039338210e-03
1.005855669822701470e+00 3.165639931231220647e-03
1.012326639039934362e+00 2.932010580963602831e-03
1.004581856984663402e+00 2.859607403874342944e-03
1.011001873688374797e+00 2.863018969064269528e-03
1.008861868120471073e+00 3.287424425648805860e-03
1.013039974229235529e+00 2.788787977229797987e-03
1.015587599905311667e+00 3.260845424045459399e-03
1.014415692094316812e+00 2.796750003011469303e-03
1.019816658527597841e+00 3.016974009063943130e-03
1.017829510500258383e+00 2.918378325995647261e-03
1.012071876472326881e+00 3.251936151594118744e-03
1.011154731228939285e+00 3.212433745743040886e-03
1.016555697662220537e+00 3.325540617124228548e-03
1.014568549634881078e+00 3.174022611993626650e-03
1.019052370824774956e+00 3.115507678287473929e-03
1.019001418311253460e+00 3.060817193753586924e-03
1.016657602689263529e+00 2.954349586914660312e-03
1.016148077554048346e+00 3.299174266879018221e-03
1.022211426663109268e+00 3.494060952348560477e-03
1.021905711581980292e+00 3.170126828890230432e-03
1.014313787067273598e+00 2.630334372982426859e-03
1.019918563554640611e+00 2.855869065404396771e-03
1.018644750716602765e+00 3.338579611994956821e-03
1.023230476933539634e+00 2.990053084820655602e-03
1.024249527203970000e+00 3.175821569206492383e-03
1.020224278635770032e+00 3.041724230445034139e-03
1.028376680799213183e+00 3.205621821018411755e-03
1.020835708798028207e+00 3.027282606329839698e-03
1.021345233933243390e+00 3.317396034573978462e-03
1.025064767420314382e+00 3.153837113207685026e-03
1.023587144528190329e+00 3.289670423762947656e-03
1.023128571906496420e+00 3.207479949667691767e-03
1.021498091473807879e+00 3.303086832289857909e-03
1.019612848473511857e+00 2.896971909966186524e-03
1.023994764636362298e+00 3.633153604402264425e-03
1.027408583042304313e+00 3.320990085509904072e-03
1.023281429447061130e+00 3.267387287887709400e-03
1.030058113745423221e+00 2.703745091624445464e-03
1.025574292555529565e+00 3.140804025055800829e-03
1.028376680799212961e+00 3.202380675421982563e-03
1.029395731069643549e+00 3.037966441239236138e-03
1.027357630528782817e+00 3.167820660665519265e-03
1.026338580258352451e+00 2.835341422156528388e-03
1.027816203150476504e+00 2.914604026008254904e-03
1.029854303691337014e+00 2.826147200621667056e-03
1.029701446150772526e+00 3.300071224219647964e-03
1.032198119313327167e+00 3.229324322384857955e-03
1.030822401448246106e+00 3.174730050867929400e-03
1.037751943287172685e+00 3.505947635511943994e-03
1.034541934935317098e+00 2.962699171450056471e-03
1.031535736637547496e+00 3.229360499142731183e-03
1.034796697502924800e+00 3.262886938481235864e-03
1.030720496421202892e+00 3.273372841772430927e-03
1.038720041044081777e+00 3.215014778264783761e-03
1.039484328746904440e+00 2.901538740944471090e-03
1.039433376233382944e+00 3.096282415461615745e-03
1.038567183503517066e+00 3.100224935233614892e-03
1.048401018613170477e+00 2.931691800422749940e-03
1.034694792475881808e+00 3.184006221735762639e-03
1.037293370665479220e+00 3.585880653440764228e-03
1.035000507557010785e+00 2.816876888169469236e-03
1.041981001909459081e+00 2.922005596862523903e-03
1.036783845530264037e+00 2.797525006905878572e-03
1.041726239341851379e+00 3.029425815523129582e-03
1.049471021397122339e+00 3.435559891488246861e-03
1.044375770044970508e+00 3.103656416204023279e-03
1.049420068883601065e+00 2.907505078751829175e-03
1.047585778396826095e+00 3.183105104998988546e-03
1.039840996341555135e+00 3.318925644009919525e-03
1.044630532612577989e+00 2.848291080187384701e-03
1.052731982262499644e+00 3.490764101402730329e-03
1.048808638721342890e+00 3.167505121699248916e-03
1.047636730910347813e+00 2.849534977947499378e-03
1.047687683423869309e+00 3.418951624678951730e-03
1.049929594018816026e+00 3.261354927414357278e-03
1.046515775612874233e+00 3.048408447281973025e-03
1.051101501829810880e+00 2.667713233146809960e-03
1.050541024181074423e+00 2.899063695049606312e-03
1.049369116370079347e+00 2.991914933714853730e-03
1.051407216910940523e+00 3.104342257226868663e-03
1.051916742046155484e+00 3.030282674772497454e-03
1.054413415208709903e+00 3.487843770349214993e-03
1.047127205775132630e+00 3.578245240100092015e-03
1.053496269965322529e+00 2.949349616107323126e-03
1.052477219694892163e+00 2.859244231853176783e-03
1.052731982262499644e+00 2.972606494908915965e-03
1.057113898425350307e+00 3.304992283050339763e-03
1.056604373290135124e+00 3.083683835748792477e-03
1.052833887289542636e+00 2.968988578638156149e-03
1.059814381641990932e+00 2.956453463452525868e-03
1.059253903993254253e+00 3.332792964877724813e-03
1.061342957047636482e+00 3.467298890366897566e-03
1.062107244750459589e+00 3.520888734129107127e-03
1.063432010102018932e+00 3.354146340220895417e-03
1.061954387209895101e+00 3.085598567643537370e-03
1.060171049236641849e+00 3.273261803894665645e-03
1.058948188912125055e+00 3.306091837078638761e-03
1.059202951479732757e+00 3.392117427809640626e-03
1.062922484966803971e+00 2.951571405054418881e-03
1.062412959831588788e+00 3.434607611976176443e-03
1.061190099507071771e+00 3.204001658060244041e-03
1.063941535237234559e+00 2.860265535629950406e-03
1.067813926264869373e+00 2.943785602669293355e-03
1.068374403913606274e+00 3.382613768954804371e-03
1.068425356427127992e+00 3.248213745364422755e-03
1.071686317292505297e+00 3.224597760216754185e-03
1.066642018453874741e+00 3.474718604785318517e-03
1.063941535237234115e+00 3.050877215087191129e-03
1.071227744670811610e+00 3.144802178100440573e-03
1.067151543589089924e+00 3.268829109160052097e-03
1.070412504454467228e+00 3.321271500836940702e-03
1.075252993239011357e+00 3.048204045879418424e-03
1.073673465319844755e+00 3.223369732339255445e-03
1.060935336939464513e+00 3.211265743026560458e-03
1.073724417833365807e+00 2.805055033696984314e-03
1.074539658049710189e+00 2.906723671998746091e-03
1.073316797725193616e+00 3.106432301399017840e-03
1.074539658049710411e+00 3.082707075092787092e-03
1.073520607779279823e+00 2.974527268586555587e-03
1.076017280941834242e+00 3.554028216597089531e-03
1.078513954104388661e+00 2.834425631927621134e-03
1.077240141266350593e+00 2.965466928340086163e-03
1.070922029589682412e+00 3.085598567643533033e-03
1.079023479239604288e+00 3.230228619784252485e-03
1.076883473671700120e+00 3.404299067780796988e-03
1.079991576996512714e+00 3.131068231886872423e-03
1.078259191536781403e+00 3.095343179835854941e-03
1.075303945752533075e+00 2.805161467465761872e-03
1.075151088211968586e+00 3.327491726408022404e-03
1.076883473671700564e+00 3.159055838334241025e-03
1.078055381482694974e+00 3.229324322384841909e-03
1.081469199888636989e+00 3.262154846328525239e-03
1.084832065781057286e+00 3.309576577731549070e-03
1.086054926105573859e+00 3.368265611747705938e-03
1.083354442888933455e+00 3.292064728994572535e-03
1.080704912185814326e+00 3.179841008666513345e-03
1.087685406538262400e+00 3.027008166005057226e-03
1.084169683105277615e+00 3.232056536921760169e-03
1.079431099347776257e+00 3.300920748453741414e-03
1.086819213808396745e+00 3.306323482176549457e-03
1.086972071348961233e+00 2.741586152444712952e-03
1.090895414890117987e+00 3.635435952792105858e-03
1.094462090836624713e+00 2.996575324583590494e-03
1.090233032214338316e+00 3.023146210383133650e-03
1.086972071348961011e+00 3.143055676942881592e-03
1.088704456808692989e+00 3.179763445644470058e-03
1.093137325485065148e+00 3.388625632510374516e-03
1.090436842268424522e+00 2.773445987870799302e-03
1.090283984727860034e+00 3.127052519090860964e-03
1.089112076916864957e+00 2.997116760187355962e-03
1.095939713728748544e+00 2.985330334434057285e-03
1.093290183025630080e+00 3.045221633128956246e-03
1.091710655106462591e+00 3.456740338527260290e-03
1.097009716512700628e+00 3.396186651513336593e-03
1.098130671810173986e+00 3.288277217176520297e-03
1.101748300270201986e+00 2.885802110387203964e-03
1.103327828189369031e+00 3.088827774246104448e-03
1.098181624323695704e+00 3.101815605714522764e-03
1.091761607619984087e+00 2.970212521732995634e-03
1.101391632675551291e+00 3.009991435188416175e-03
1.106232121460095641e+00 3.607437957323609938e-03
1.101391632675551513e+00 2.829489005887528882e-03
1.100015914810470230e+00 3.149359981376029932e-03
1.106181168946574145e+00 2.980939778840470573e-03
1.100627344972728627e+00 3.263682504561343616e-03
1.110410227568860320e+00 2.974317789917641473e-03
1.110868800190554229e+00 2.926515620976421084e-03
1.103786400811062718e+00 3.542339522971629795e-03
1.105467833757272977e+00 2.998065119640456674e-03
1.112142613028592075e+00 3.291137980562327918e-03
1.111684040406898388e+00 2.674550774670260596e-03
1.110868800190554229e+00 3.043921239296848609e-03
1.115046906299318685e+00 3.105425075712972549e-03
1.111276420298726419e+00 3.180657346786297524e-03
1.110817847677032510e+00 2.945055281543869190e-03
1.111072610244640213e+00 3.241392915223619605e-03
1.110053559974209625e+00 3.227909091153920943e-03
1.116677386732007005e+00 3.351184426149354193e-03
1.115301668866926166e+00 3.058186670241995215e-03
1.113569283407194410e+00 3.008356527854392799e-03
1.117288816894265624e+00 3.047671686225898648e-03
1.117747389515959089e+00 2.968726239467579103e-03
1.113059758271979449e+00 3.500923437019516464e-03
1.116524529191442738e+00 3.082673388170789099e-03
1.109442129811951672e+00 3.504773744492145540e-03
1.116116909083270770e+00 3.367880204616554348e-03
1.115199763839883396e+00 3.563675765307762564e-03
1.118664534759346685e+00 3.273674211312927081e-03
1.124524073814321623e+00 3.704759325401442514e-03
1.120957397867815120e+00 2.804124723191559442e-03
1.119479774975690622e+00 3.022751154728164046e-03
1.120498825246121211e+00 3.398589944333704586e-03
1.127071699490397538e+00 3.260463244269055406e-03
1.124982646436015088e+00 3.232269391918744707e-03
1.124829788895450600e+00 3.621067913765988605e-03
1.128498369868999873e+00 2.937848760718209627e-03
1.119581680002733837e+00 3.151140063150541844e-03
1.122791688354589867e+00 3.309713851587669890e-03
1.126001696706445676e+00 3.200142370997827081e-03
1.125950744192923958e+00 2.880737238222362377e-03
1.130332660355774621e+00 3.366180032777710968e-03
1.126562174355182355e+00 3.152783273639781121e-03
1.134510766464539300e+00 3.885038108654414839e-03
1.126664079382225125e+00 3.206573285016210174e-03
1.132166950842549369e+00 3.289792745167600951e-03
1.132370760896635575e+00 3.213399351142710858e-03
1.133287906140022949e+00 3.202846791956406782e-03
1.132829333518329262e+00 3.103990991731731073e-03
1.129007895004215278e+00 2.772542526539985459e-03
1.135122196626797475e+00 3.236070308908664452e-03
1.139300302735561932e+00 3.097958913677439745e-03
1.132065045815506155e+00 3.421532418465019713e-03
1.134154098869888827e+00 2.748528013323877240e-03
1.135580769248491384e+00 3.206269656969617469e-03
1.134154098869888827e+00 3.100928279652675340e-03
1.138892682627390185e+00 3.232538452705494697e-03
1.142204596006288764e+00 3.212660022415051581e-03
1.144038886493063290e+00 3.205540832318723270e-03
1.138383157492174780e+00 3.626340895613702590e-03
1.140217447978949750e+00 3.234465397815166395e-03
1.140828878141207703e+00 3.135443143784937860e-03
1.147452704899005305e+00 2.880845381785203212e-03
1.152446051224114365e+00 3.397929112752229482e-03
1.146535559655618153e+00 3.465111834950795021e-03
1.146127939547445740e+00 3.500474762075175047e-03
1.151630811007769983e+00 3.359355284637122966e-03
1.145414604358144572e+00 2.995708824074010991e-03
1.146331749601531946e+00 3.359200718171770871e-03
1.151019380845512030e+00 3.094605009005220453e-03
1.144854126709407893e+00 3.462537280506795649e-03
1.156369394765271341e+00 3.338070229611358412e-03
1.157133682468094227e+00 3.416004101416415892e-03
1.148777470250564869e+00 3.168980098876294366e-03
